"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"yj64q1oz","o86wen0x","Sir_Tyler","0","4.0","52.133","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj64q1oz","2020-09-24"
"yj6471oz","8qzg4kd8","DarkerLord16","0","10.0","44.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj6471oz","2020-09-24"
"y6rp4l6y","qj2lgw7x","Zennan","0","1.0","34.417","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6rp4l6y","2020-09-24"
"ywdp743z","o86wen0x","Sir_Tyler","0","4.0","52.033","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywdp743z","2020-09-24"
"m75prpez","8qzngnw8","BusinessSquid","0","2.0","42.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m75prpez","2020-09-25"
"zgv746nz","xz992nr8","SaltyLance","0","9.0","28.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zgv746nz","2020-09-26"
"m75q9w4z","8e9ed3pj","ColePetes7yt","0","44.0","26.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/m75q9w4z","2020-09-26"
"z5371e5y","qj2lgw7x","Zennan","0","5.0","36.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5371e5y","2020-09-26"
"zq4r3j1m","qjowkp38","EmoadNomad","0","9.0","18.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq4r3j1m","2020-09-26"
"zxdk4jgy","qjowkp38","EmoadNomad","0","1.0","24.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxdk4jgy","2020-09-26"
"y2d1qnjz","qj2lgw7x","Zennan","0","1.0","33.6","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2d1qnjz","2020-09-26"
"y6rlpjqy","qjowkp38","EmoadNomad","0","1.0","23.167","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6rlpjqy","2020-09-26"
"z53771gy","ERROR","Asup","0","29.0","0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z53771gy","2014-10-09"
"m75qqdez","xz992nr8","SaltyLance","0","9.0","3.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/m75qqdez","2020-09-27"
"z0915g8z","8e9ed3pj","ColePetes7yt","0","15.0","4.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/z0915g8z","2020-09-27"
"mr9e92gm","x7q4erv8","killerman123498","0","11.0","57.0","v06dk3e4","Wii","rejected","https://www.speedrun.com/api/v1/runs/mr9e92gm","2020-09-27"
"y915njem","x7q4erv8","killerman123498","0","1.0","58.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y915njem","2020-09-28"
"y915ndrm","pj02wnr8","MineXeniM","0","5.0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y915ndrm","2020-09-28"
"z091rpez","pj02wnr8","MineXeniM","0","5.0","38.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z091rpez","2020-09-28"
"mr9e17dm","pj02wnr8","MineXeniM","0","5.0","28.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr9e17dm","2020-09-28"
"zq4r1exm","kj9dzp7x","McKiddy","0","2.0","3.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zq4r1exm","2020-09-28"
"zq4rv69m","8l0y40l8","SpeedyClub","0","6.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq4rv69m","2020-09-26"
"z537vpny","xz992nr8","SaltyLance","0","8.0","33.26","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/z537vpny","2020-09-29"
"zpl42evm","pj02wnr8","MineXeniM","0","5.0","19.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zpl42evm","2020-09-29"
"y915kkvm","o86wen0x","Sir_Tyler","0","4.0","46.67","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y915kkvm","2020-09-30"
"yo3jxj5y","pj02wnr8","MineXeniM","0","5.0","17.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yo3jxj5y","2020-10-01"
"ywd4xq2z","dx37e968","theriverp","0","1.0","28.933","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywd4xq2z","2020-10-01"
"y6rlg1py","j5wv14wj","TheRoadRunner","0","5.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6rlg1py","2020-10-02"
"yv93nd6z","j5wv14wj","TheRoadRunner","0","1.0","34.23","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv93nd6z","2020-10-02"
"mr9egv4m","8e9ed3pj","ColePetes7yt","0","34.0","7.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/mr9egv4m","2020-10-03"
"m3g5d4qz","pj02wnr8","MineXeniM","0","5.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m3g5d4qz","2020-10-04"
"y9102ovm","8l0y40l8","SpeedyClub","0","2.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y9102ovm","2020-10-04"
"z53j17ny","8l0y40l8","SpeedyClub","0","25.0","57.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z53j17ny","2020-10-04"
"zplr02xm","qj2lgw7x","Zennan","0","1.0","41.633","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zplr02xm","2020-10-04"
"ylvkknnm","qj2lgw7x","Zennan","0","1.0","40.417","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylvkknnm","2020-10-05"
"mr9k9q7m","8l0y40l8","SpeedyClub","0","1.0","42.2","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr9k9q7m","2020-10-05"
"z53j3oey","8l0y40l8","SpeedyClub","0","1.0","41.88","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z53j3oey","2020-10-05"
"m3g5gdqz","8l0y40l8","SpeedyClub","0","14.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m3g5gdqz","2020-10-05"
"yj6l133z","j5wv14wj","TheRoadRunner","0","5.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj6l133z","2020-10-05"
"m75g749z","xz992nr8","SaltyLance","0","8.0","23.64","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/m75g749z","2020-10-07"
"ylvkgonm","e8e3enoj","ZMistero","0","6.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylvkgonm","2020-10-11"
"zxddv25y","8l0e27r8","Rage3does","0","20.0","26.051","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zxddv25y","2020-10-12"
