"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"m755lg9z","7j4k4zlx","BlueCadet-3","No Gold","0","5.0","33.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m755lg9z","2020-10-16"
"y2dd8n6z","8wkee7l8","Toddy","No Teleporter Any%","0","7.0","3.916","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y2dd8n6z","2020-10-17"
"zgvv93ez","y8d73ql8","PluckinPenguin","No Teleporter Any%","0","5.0","33.033","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zgvv93ez","2020-10-16"
"zxdd5ogy","kj9yk4nx","chocolatecake5000","Any%","0","3.0","26.9","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zxdd5ogy","2020-10-17"
"z5336ddy","kj9yk4nx","chocolatecake5000","Low%","0","5.0","4.33","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z5336ddy","2020-10-17"
"y4ee07qm","kj9yk4nx","chocolatecake5000","Low% No Gold","0","7.0","58.316","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y4ee07qm","2020-10-17"
"ywdd570z","pj0ep4m8","d_tea","Low%","0","4.0","25.883","nzelkr6q","Playstation 4","verified","https://www.speedrun.com/api/v1/runs/ywdd570z","2020-10-17"
"ywddo8nz","v81qqw3j","RoyalGoof","Any%","0","5.0","56.633","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ywddo8nz","2020-10-17"
"zpllvprm","kj9yk4nx","chocolatecake5000","All Shortcuts + Tiamat","0","38.0","36.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zpllvprm","2020-10-17"
"yj660jgz","8dwnk7gj","thatmarkguy","Any%","0","5.0","25.466","nzelkr6q","Playstation 4","verified","https://www.speedrun.com/api/v1/runs/yj660jgz","2020-10-17"
"y8rr51dm","kj9yk4nx","chocolatecake5000","All Shortcuts + Tiamat","0","26.0","52.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y8rr51dm","2020-10-18"
"z1oowrwm","e8ek0o78","Spef","No Teleporter Any%","0","4.0","51.666","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z1oowrwm","2020-10-18"
"mk88j5lm","e8ek0o78","Spef","Low%","0","4.0","51.666","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk88j5lm","2020-10-18"
"yd00k40z","zxzq79xq","krille71","Sunken City%","0","13.0","22.83","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yd00k40z","2020-10-18"
