"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"2ywlk49m","qxkow428","Hendrix8","Any%","0","6.0","7.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/2ywlk49m","2017-03-16"
"6yjnx4nm","y8d0lggx","SanJorge123","Any%","0","5.0","2.71","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/6yjnx4nm","2017-03-16"
"nz1w22gy","zxz9vne8","D1sconnect","Any%","0","5.0","5.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/nz1w22gy","2017-03-15"
"kz59veny","98r2nmqx","Zarcatus","Any%","0","5.0","36.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/kz59veny","2017-03-17"
"9mr36vgm","qjnpqp28","Asamoto","Any%","0","7.0","53.0","7g6mx89r","3DSVC","verified","https://www.speedrun.com/api/v1/runs/9mr36vgm","2017-03-17"
"pzg4doez","e8e6147j","zdoroviy_antony","Any%","0","5.0","37.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pzg4doez","2017-03-17"
"8yvwqe8m","5j52l4gj","canob13","Any% All-Stars","0","6.0","57.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8yvwqe8m","2017-03-17"
"8y858dny","o86vww0j","moistgoolash","Any%","0","5.0","10.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8y858dny","2017-03-18"
"emkjkjly","o863w4w8","eddiecatgaming","Warpless","0","22.0","0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/emkjkjly","2017-03-18"
"1zqx948y","kj9rynnj","Pouilli","Any%","0","5.0","9.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/1zqx948y","2017-03-18"
"wzp7dwgz","y8d4d0g8","sullyrox","Minus World Ending","0","2.0","54.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/wzp7dwgz","2017-03-18"
"8m7rxe4y","qjnpqp28","Asamoto","Any%","0","6.0","28.0","7g6mx89r","3DSVC","verified","https://www.speedrun.com/api/v1/runs/8m7rxe4y","2017-03-19"
"8m7rxr9y","qj233nxk","lackattack24","Warpless","0","19.0","59.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8m7rxr9y","2017-03-18"
"oy2ljk9m","48gd7p8p","DerplingDiamond","Any%","1.0","0","52.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/oy2ljk9m","2017-03-19"
"1zqxeqxy","kjpmg4jq","PMniac","Warpless","0","20.0","14.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/1zqxeqxy","2017-03-19"
"8yvw8kom","18v2m7ej","VanillaBear35","Any%","0","6.0","17.0","kz9wynep","NESClassic","verified","https://www.speedrun.com/api/v1/runs/8yvw8kom","2017-03-19"
"9merloqz","zxz9rzn8","ohon","Any%","0","4.0","58.891","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/9merloqz","2017-03-20"
"pm3eqlwy","dx35wkqj","zeldacubed","Any%","0","5.0","12.0","v06dr394","WiiUVC","verified","https://www.speedrun.com/api/v1/runs/pm3eqlwy","2017-03-20"
"8yvwpdom","kjpoky08","Avid_Ames","Any%","0","5.0","0.233","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8yvwpdom","2017-03-21"
"nz1wk5jy","qjn2k4jm","AndrewG","Warpless","0","19.0","10.53","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/nz1wk5jy","2017-02-18"
"7ylglnkm","o863w4w8","eddiecatgaming","Any% All-Stars","0","5.0","16.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7ylglnkm","2017-03-21"
"9merw50z","y8d3y0mx","SuperSonic","Minus World Ending","0","2.0","47.0","mr6k409z","FDS","verified","https://www.speedrun.com/api/v1/runs/9merw50z","2017-03-22"
"nz1wn3wy","v8lprk2j","DGR","Any%","0","5.0","55.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/nz1wn3wy","2017-03-22"
"0zndx7lm","qj2341ox","crashxxl","Any%","0","5.0","2.17","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/0zndx7lm","2017-03-23"
"emkjopvy","e8e9dw6j","Summoningsalt","Any%","0","5.0","1.533","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/emkjopvy","2017-03-23"
"9mernr0z","68wl904j","ViruseReturns","Any%","0","5.0","14.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/9mernr0z","2017-03-25"
"8m7rlnwy","18vo0wyx","selflessscoundrel","Any%","0","5.0","2.2","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8m7rlnwy","2017-03-25"
"pzg493ez","v8lovgv8","toddbob23","Any%","0","5.0","18.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pzg493ez","2017-03-25"
"7ylg5d3m","zxzree8q","Sten","Any%","0","5.0","31.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7ylg5d3m","2017-03-25"
"oy2lr49m","e8e9dw6j","Summoningsalt","Any%","0","5.0","0.45","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/oy2lr49m","2017-03-25"
"8y85ldxy","5j5wp6zj","theprogrammer88","Any%","0","5.0","26.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8y85ldxy","2017-03-26"
"7ylg2d3m","v81kd33j","Jackson_D77","Any% All-Stars","0","5.0","25.0","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/7ylg2d3m","2017-03-26"
"oy2l439m","98r2y03x","SoloQ","Warpless","0","19.0","46.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/oy2l439m","2017-03-27"
"pydkx3vm","zxzree8q","Sten","Any%","0","5.0","7.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pydkx3vm","2017-03-26"
"9yo1gk0m","e8e6147j","zdoroviy_antony","Any% All-Stars","0","5.0","49.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9yo1gk0m","2017-03-27"
"7ylgwexm","zx761oqj","XJOOJX","Warpless","0","5.0","57.0","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/7ylgwexm","2017-03-27"
"8yvwkk4m","18q6mkdj","Brainwaves109","Warpless","0","32.0","18.0","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/8yvwkk4m","2017-03-27"
"dy4p4pdy","18q6mkdj","Brainwaves109","Warpless All-Stars","0","32.0","17.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4p4pdy","2017-03-27"
"7ylg8knm","qxk43g6j","AD2","Any%","0","4.0","58.924","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7ylg8knm","2017-03-27"
