"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"zq4k9orm","8l0y40l8","SpeedyClub","0","2.0","43.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq4k9orm","2020-09-07"
"zxd98rey","8l0y40l8","SpeedyClub","0","8.0","0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxd98rey","2020-09-07"
"m3g9xpdz","8l0y40l8","SpeedyClub","0","2.0","12.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m3g9xpdz","2020-09-06"
"y4e9xd3m","8l0y40l8","SpeedyClub","0","2.0","22.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y4e9xd3m","2020-09-07"
"z09wlg9z","8l0y40l8","SpeedyClub","0","2.0","40.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z09wlg9z","2020-09-07"
"zn3wqd7y","jo392knj","sourowl","0","2.0","36.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zn3wqd7y","2020-09-06"
"z1odld7m","jo392knj","sourowl","0","2.0","21.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1odld7m","2020-09-07"
"zq4kdq5m","18qwrkw8","bendersrus","0","1.0","58.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq4kdq5m","2020-09-08"
"y91763nm","jo392knj","sourowl","0","3.0","18.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y91763nm","2020-09-07"
"m75927wz","jo392knj","sourowl","0","3.0","13.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m75927wz","2020-09-07"
"y2d3j7wz","jo392knj","sourowl","0","3.0","14.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2d3j7wz","2020-09-07"
"ylv9ne3m","jo392knj","sourowl","0","2.0","29.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylv9ne3m","2020-09-06"
"zgvn2dnz","jo392knj","sourowl","0","2.0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgvn2dnz","2020-09-07"
"z1o3q2rm","jo392knj","sourowl","0","2.0","57.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1o3q2rm","2020-09-07"
"z53oegny","8l0y40l8","SpeedyClub","0","7.0","20.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z53oegny","2020-09-13"
"z09eq19z","8l0y40l8","SpeedyClub","0","7.0","42.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z09eq19z","2020-09-08"
"ywdp1gnz","8l0y40l8","SpeedyClub","0","14.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywdp1gnz","2020-09-18"
"ylv4ookm","j5wv14wj","TheRoadRunner","0","1.0","57.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylv4ookm","2020-09-18"
"yo32997y","j5wv14wj","TheRoadRunner","0","1.0","57.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yo32997y","2020-09-18"
"y912nnvm","j5wv14wj","TheRoadRunner","0","1.0","51.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y912nnvm","2020-09-18"
"mk8977vm","j5wv14wj","TheRoadRunner","0","2.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk8977vm","2020-09-19"
"mr98442m","j5wv14wj","TheRoadRunner","0","2.0","12.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr98442m","2020-09-19"
"z53100gy","j5wv14wj","TheRoadRunner","0","2.0","12.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z53100gy","2020-09-19"
"zxd46pky","8l0y40l8","SpeedyClub","0","4.0","29.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxd46pky","2020-09-19"
"z0938d4z","xy5pvqy8","Jonasty","0","13.0","36.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z0938d4z","2020-09-24"
"zxdkvley","v81md938","Wipeoutjack7","0","6.0","41.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxdkvley","2020-09-26"
"z1ojr6wm","v81vy6p8","Lugia2468","0","3.0","41.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1ojr6wm","2020-09-27"
"yv93q86z","v81vy6p8","Lugia2468","0","3.0","40.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv93q86z","2020-09-28"
"yj63p6nz","81440d58","The_Gamer_Dude","0","3.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj63p6nz","2020-09-29"
"mk82w1vm","kj9dzp7x","McKiddy","0","2.0","35.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk82w1vm","2020-10-01"
