"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"y6lpdv6y","kj90kzrj","Andrewwayne12.","100%","0","0","58.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6lpdv6y","2019-04-14"
"yl04qdny","kj90kzrj","Andrewwayne12.","Any%","0","0","54.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yl04qdny","2019-03-21"
"z571rg5m","kj90kzrj","Andrewwayne12.","100%","0","14.0","27.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z571rg5m","2019-04-13"
"zqr31qry","kj90kzrj","Andrewwayne12.","Any%","0","5.0","37.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zqr31qry","2019-04-03"
"z013rqoy","kj90kzrj","Andrewwayne12.","Any%","0","10.0","6.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z013rqoy","2019-03-03"
"yj34g9oz","kj90kzrj","Andrewwayne12.","Any%","0","9.0","43.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj34g9oz","2019-03-24"
"y9529drz","kj90kzrj","Andrewwayne12.","Any%","0","12.0","25.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y9529drz","2019-03-31"
"y6lpdw0y","kj90kzrj","Andrewwayne12.","100%","0","20.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6lpdw0y","2019-06-15"
"z1j12v7z","kj90kzrj","Andrewwayne12.","100%","0","16.0","2.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1j12v7z","2019-06-16"
"y6lp02py","48gqzq2j","Merino33","Any%","0","1.0","24.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/y6lp02py","2019-06-16"
"mk29d43m","0jmw0gex","Mrmsses","Any%","0","0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk29d43m","2019-06-17"
"mex8e20z","kj90kzrj","Andrewwayne12.","Any%","0","0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mex8e20z","2019-06-18"
"z013xdey","kj90kzrj","Andrewwayne12.","100%","0","14.0","39.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z013xdey","2019-06-19"
"y21qn57z","qxk4727j","bloodtv_","Any%","0","43.0","54.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y21qn57z","2019-06-20"
"mex8d4qz","zx7ndgr8","Angel_9","100%","1.0","47.0","52.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/mex8d4qz","2019-06-22"
"z013v44y","qjo5yq08","SRcatzee","Any%","0","45.0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z013v44y","2019-06-23"
"mk22421m","kj90kzrj","Andrewwayne12.","100%","0","1.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk22421m","2019-06-24"
"mk224klm","qjo5yq08","SRcatzee","Any%","0","44.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk224klm","2019-06-24"
"y8111q5z","kjpg5p2j","DaniëlHarteveld","Any%","0","0","53.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y8111q5z","2019-06-25"
"yv333j4z","kjpg5p2j","DaniëlHarteveld","Any%","0","0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv333j4z","2019-06-25"
"yw444ppz","kjpg5p2j","DaniëlHarteveld","Any%","0","0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yw444ppz","2019-06-25"
"yl0004ky","kjpg5p2j","DaniëlHarteveld","Any%","0","0","46.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yl0004ky","2019-06-25"
"y2111q6z","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2111q6z","2019-06-25"
"z011134y","kjpg5p2j","DaniëlHarteveld","Any%","0","0","57.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z011134y","2019-06-25"
"y6lllp1y","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6lllp1y","2019-06-25"
"y211119z","kjpg5p2j","DaniëlHarteveld","Any%","0","0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y211119z","2019-06-25"
"z01111ey","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z01111ey","2019-06-25"
"yj33lrnz","kj90kzrj","Andrewwayne12.","Any%","0","2.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj33lrnz","2019-06-26"
"zgkkw0ny","kj90kzrj","Andrewwayne12.","100%","0","2.0","24.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgkkw0ny","2019-06-26"
"zp44rerz","kj90kzrj","Andrewwayne12.","Any%","0","1.0","6.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zp44rerz","2019-06-26"
"yd665x0z","kj90kzrj","Andrewwayne12.","100%","0","1.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd665x0z","2019-06-26"
"mk228l5m","kj90kzrj","Andrewwayne12.","Any%","0","0","58.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk228l5m","2019-06-26"
"zxkkd98m","kj90kzrj","Andrewwayne12.","Any%","0","1.0","4.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxkkd98m","2019-06-26"
"y811r3nz","kj90kzrj","Andrewwayne12.","Any%","0","1.0","6.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y811r3nz","2019-06-26"
"y211d96z","kj90kzrj","Andrewwayne12.","Any%","0","0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y211d96z","2019-06-26"
"z0119w4y","kj90kzrj","Andrewwayne12.","100%","0","1.0","13.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z0119w4y","2019-06-26"
"y6llr31y","kj90kzrj","Andrewwayne12.","100%","0","1.0","13.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6llr31y","2019-06-26"
"znrr388y","kj90kzrj","Andrewwayne12.","Any%","0","1.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/znrr388y","2019-06-26"
"yj336k3z","kj90kzrj","Andrewwayne12.","Any%","0","1.0","9.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj336k3z","2019-06-26"
"mexx6k9z","kj90kzrj","Andrewwayne12.","Any%","0","1.0","38.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mexx6k9z","2019-06-26"
"z5773ogm","kj90kzrj","Andrewwayne12.","Any%","0","3.0","19.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5773ogm","2019-06-26"
"y411x7ny","kjpg5p2j","DaniëlHarteveld","100%","0","14.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y411x7ny","2019-04-14"
"yojjnodm","kjpg5p2j","DaniëlHarteveld","Any%","0","8.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yojjnodm","2019-07-01"
"y211237z","kjpg5p2j","DaniëlHarteveld","Any%","0","42.0","53.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y211237z","2019-07-02"
"y6lledjy","kj90kzrj","Andrewwayne12.","Any%","0","7.0","13.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6lledjy","2019-03-25"
"y411ld3y","kjpg5p2j","DaniëlHarteveld","All Castles","1.0","41.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y411ld3y","2019-07-03"
"m315dj6z","kjpg5p2j","DaniëlHarteveld","Any%","0","42.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m315dj6z","2019-07-08"
"mexo6r8z","0jm6my48","HuntedGaming","Any%","0","0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mexo6r8z","2019-07-10"
"mrek1rgy","0jm6my48","HuntedGaming","Any%","0","0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mrek1rgy","2019-07-11"
"zqrwvery","v8l10l2j","POTATOJONES","100%","0","1.0","37.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/zqrwvery","2019-07-11"
"y812jj1z","0jm6my48","HuntedGaming","Any%","0","0","53.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y812jj1z","2019-07-12"
"m7qg634z","v8l10l2j","POTATOJONES","100%","0","1.0","36.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m7qg634z","2019-07-12"
"zp4r9xxz","v8l10l2j","POTATOJONES","100%","0","2.0","1.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/zp4r9xxz","2019-07-12"
"yv36rkxz","v8l10l2j","POTATOJONES","100%","0","2.0","1.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/yv36rkxz","2019-07-12"
"yw48372z","v8l10l2j","POTATOJONES","100%","0","2.0","1.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yw48372z","2019-07-12"
"z1j5gv7z","0jm6my48","HuntedGaming","Any%","0","0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1j5gv7z","2019-07-13"
"mk23doxm","0jm6my48","HuntedGaming","Any%","0","0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk23doxm","2019-07-13"
"mexoe20z","v8l10l2j","POTATOJONES","100%","0","2.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mexoe20z","2019-07-13"
"zp4rgoxz","v8l10l2j","POTATOJONES","Any%","0","2.0","23.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/zp4rgoxz","2019-07-13"
"y6l5o80y","qjo5yq08","SRcatzee","100%","0","0","58.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6l5o80y","2019-07-13"
"z015jo4y","qjo5yq08","SRcatzee","100%","0","1.0","31.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z015jo4y","2019-07-13"
"mexol19z","qjo5yq08","SRcatzee","100%","0","1.0","7.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mexol19z","2019-07-13"
"z015jney","qjo5yq08","SRcatzee","100%","0","1.0","16.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z015jney","2019-07-13"
